"1_book" "10_book" "11_book" "12_book" "13_book" "14_book" "15_book" "16_book" "17_book" "18_book" "19_book" "2_book" "20_book" "21_book" "22_book" "23_book" "24_book" "25_book" "26_book" "27_book" "28_book" "29_book" "3_book" "30_book" "31_book" "32_book" "33_book" "34_book" "35_book" "36_book" "37_book" "38_book" "39_book" "4_book" "40_book" "41_book" "42_book" "43_book" "44_book" "45_book" "46_book" "47_book" "48_book" "49_book" "5_book" "50_book" "51_book" "52_book" "53_book" "54_book" "55_book" "56_book" "57_book" "58_book" "59_book" "6_book" "60_book" "61_book" "62_book" "63_book" "64_book" "65_book" "66_book" "7_book" "8_book" "9_book" "b_book"
"it" 0.808653644192397 0.704807271666748 0.782375952233889 0.797564426911367 0.362372797220154 0.434007595132915 0.474447607428494 0.495993895459748 0.999649245878639 0.974541472762113 0.420534975641144 1.31153654898061 0.806611570247934 1.23236292195035 0.336197235711617 0.990639412711841 0.653316290299673 0.467699503069278 1.02040816326531 0.641848523748395 0.617999227500966 0.65590312815338 1.80444817456987 0.88878212827288 0.463678516228748 1.29474485910129 0.706033376123235 0.487012987012987 1.11111111111111 0.312891113892365 1.28322639780018 0.79088895919013 0.867553499132447 0.590053385782523 0.985494880546075 0.97198015819815 0.868211018103952 0.730003676277506 0.593887903658185 0.76996097458074 0.956937799043062 0.437743190661479 0.799744081893794 0.423452768729642 0.840726960503721 0.448229493500672 0.550275137568784 0.381056069678824 0.380952380952381 0.219202104340202 0.0623441396508728 0 0.45662100456621 0.540540540540541 0.825369244135534 0.877756369085849 0.785448532451426 0.324464633354964 0.362610797743755 0.668896321070234 0 0 0.584843492586491 0.642250530785563 1.30796670630202 0.708819975835683 0
"with" 0.753518168452006 0.850629465804695 0.749433806876673 0.626045195317525 0.819061801935964 0.941641478725878 0.93533956893046 0.515070583746662 0.596282006313574 0.810292909937038 0.820387903299936 0.851566384883143 0.786776859504132 0.625111627076264 1.30743369443407 0.807794121660344 0.603607442124698 0.613855597778427 0.758308310855514 0.718870346598203 0.811123986095017 0.504540867810293 0.688208140998741 0.672591880855153 0.154559505409583 0.380807311500381 0.706033376123235 0.568181818181818 0.763888888888889 0.81351689612015 1.00824931255729 0.727617842454919 0.867553499132447 0.521369922887203 0.563139931740614 0.864727175224561 0.708584777107261 0.4516569507904 0.977440508104095 0.653939457863095 0.733652312599681 0.826848249027237 0.703774792066539 1.10749185667752 0.840726960503721 1.07575078440161 1.30065032516258 1.03429504627109 1.42857142857143 0.613765892152565 0.997506234413965 0.334448160535117 0.684931506849315 0.896159317211949 0.477845351867941 1.08113894241062 0.66143034311699 1.10317975340688 0.56406124093473 1.00334448160535 0.668896321070234 0.794912559618442 0.914332784184514 0.780254777070064 0.713436385255648 0.821586790173178 0
"all" 0.648498214660785 0.908958343459875 0.881202388305538 0.793276446121521 0.843881856540084 1.01526776718593 0.772671817812119 0.648607401755055 0.982111539810593 0.33397207774432 0.716977663388179 0.755221282943809 0.317355371900826 1.32166458296124 0.336197235711617 0.551264907349289 0.927898499266203 0.964630225080386 0.674334571733931 0.539152759948652 0.386249517188104 0.807265388496468 0.528745279060008 0.480422772039395 0.463678516228748 0.0761614623000762 0.545571245186136 0.892857142857143 0.694444444444444 1.31414267834793 0.73327222731439 0.537804492249288 0.347021399652979 0.786737847710031 0.49061433447099 0.516154980560397 0.595678411524236 0.273094900477916 0.767105208891822 0.590654994198924 1.1270600744285 0.583657587548638 0.351887396033269 1.36807817589577 1.01960503720664 1.07575078440161 1.70085042521261 0.870985302123027 1.23809523809524 0.920648838228847 0.810473815461347 1.33779264214047 0.684931506849315 0.625889046941679 0.347523892267593 1.16142153714408 0.66143034311699 0.45425048669695 0.362610797743755 0.334448160535117 0.668896321070234 1.4308426073132 0.296540362438221 0.642250530785563 0.515259611573524 0.664518727345953 0
"thou" 0.740390674228103 0.777718368735722 0.732962734198065 0.42451009819476 0.253164556962025 0.35650623885918 0.203334688897926 0.543685616177032 0.210452472816556 1.29756364631809 1.3305450868646 1.2897812033814 0.674380165289256 0.51794963386319 0.933881210310049 0.775045711322763 0.66041755432467 1.02309266296405 0.87536261387348 0.479246897732135 0.444186944766319 0 0.398657154846832 0.192169108815758 1.70015455950541 0.99009900990099 0.641848523748395 0.487012987012987 1.52777777777778 0.375469336670839 0 0.332173362859854 0.115673799884326 0.452686459991883 0.618600682593857 0.435715243330205 0.564531827915126 0.898062076571609 0.379428382892729 0.590654994198924 0.24455077086656 0 0.223928342930262 0.0651465798045603 2.20735546651402 0 0.100050025012506 0 0 0.569925471284524 0.935162094763092 0.334448160535117 1.14155251141553 0.312944523470839 0.564726324934839 0.267608649111539 0 0 0 0 2.0066889632107 0 0.502471169686985 0.514861995753715 1.50614347998415 0.652436568666935 0
"thy" 0.743016173072884 0.797161327954115 0.798847024912497 0.433086059774452 0.253164556962025 0.434007595132915 0.189779042971398 0.400610454025181 0.192914766748509 0.547495209416918 1.83610625976652 0.599825957235206 0.892561983471074 0.750133952491516 2.0171834142697 0.867832873945911 0.456847985608105 0.321543408360129 0.951702376711283 0.63329054343175 0.502124372344535 0.151362260343088 0.490977759127151 0.312274801825607 1.39103554868624 0.456968773800457 0.994865211810013 2.43506493506493 0.902777777777778 0.375469336670839 0 0.142360012654223 0.347021399652979 0.215416315444413 0.401023890784983 0.301649014613219 0.381545649211602 0.173310225303293 0.197962634552728 0.221495622824597 0.0637958532695375 0 0.0639795265515035 0.0325732899022801 2.39696622781912 0 0 0 0 0.175361683472161 0.311720698254364 0.111482720178372 1.59817351598174 0.184921763869132 0.173761946133797 0.181973881395847 0 0 0 0.334448160535117 1.00334448160535 0 0.296540362438221 0.307855626326964 0.951248513674197 0.58397100281917 0
"my" 0.908422600294056 0.758275409517329 0.621782993617459 0.308734616868916 0.312732688011914 0.263504611330698 0.216890334824454 0.324303700877528 0.227990178884602 1.56583629893238 1.89355639305083 0.289035305818001 0.581818181818182 0.535809966065369 3.69816959282779 0.799607019075949 0.648582114283009 1.78310435545162 0.676879230495191 0.539152759948652 0.869061413673233 0.908173562058527 0.201426772975241 0.240211386019697 0.309119010819165 0.761614623000762 0.641848523748395 0 0.833333333333333 0.688360450563204 0.274977085242896 0.632711167352104 0.867553499132447 0.124879023446037 0.349829351535836 0.261429145998123 0.327039127895659 0.624967176093693 0.193838412999546 0.474633477481278 0.382775119617225 0.372892347600519 0.255918106206014 0.228013029315961 0.153835145964511 1.29986553115195 0.400200100050025 0 0 0.131521262604121 0.748129675810474 0.111482720178372 1.82648401826484 0.27027027027027 0.608166811468288 0.112395632626847 0.0413393964448119 0.194678780012979 0.282030620467365 0 0.334448160535117 0 0.247116968698517 0.371549893842887 0.871977804201348 0.579943616592831 0
"was" 0.882167611846251 0.918679823069071 1.0129709697344 0.951931735345826 0.824025812856788 0.922266139657444 0.488003253355022 0.619992369324685 1.12241318835496 0.246372844237613 0.206820479823513 0.36362506215813 0.0925619834710744 0.446508305054474 0.410907732536421 0.193761427830691 0.234341712824883 0.233849751534639 0.552190951193445 1.08686350021395 0.212437234453457 0.0504540867810293 0.130088124213177 0.192169108815758 0 0.99009900990099 0.0962772785622593 0.405844155844156 0.486111111111111 0.125156445556946 0.183318056828598 0.268902246124644 0.347021399652979 0.552589678748712 0.661262798634812 0.764177503686821 0.864317695152813 0.966335801691088 1.01455850208273 0.411349013817108 0.287081339712919 0.453955901426719 0.54382597568778 0.228013029315961 0.143102461362335 0.268937696100403 0.400200100050025 0 0.19047619047619 0.350723366944323 0.374064837905237 0.111482720178372 0.45662100456621 0.568990042674253 0.347523892267593 0.508456433311925 0.413393964448119 0.194678780012979 0.362610797743755 0 0 0.476947535771065 0.906095551894563 0.859872611464968 0.951248513674197 0.894079742247281 0
"will" 0.543478260869565 0.432605842609245 0.452954498661725 0.265854808970456 0.148920327624721 0.16662791598853 0.0813338755591704 0.181228538725677 0.192914766748509 0.580344921981933 1.01112234580384 0.500372948781701 0.509090909090909 0.232184318628326 0.485618229361225 1.07523947275059 1.03441745964115 0.204618532592809 1.00259555193649 0.205391527599487 1.89262263422171 1.05953582240161 0.268569030633655 1.65745856353591 0.154559505409583 0.380807311500381 1.63671373555841 1.2987012987013 0.625 2.25281602002503 1.19156736938588 1.26542233470421 1.44592249855408 0.290343729512035 0.328498293515358 0.214505965947178 0.276425929530855 0.37813140066173 0.136099311255001 0.263685265267377 0.393407761828814 0.372892347600519 0.0959692898272553 0.228013029315961 0.522323983972524 0.313760645450471 0.150075037518759 0.217746325530757 0.285714285714286 0 0.748129675810474 0 0.45662100456621 0.469416785206259 0.304083405734144 0.256904303147078 0.289375775113683 0.194678780012979 0.120870265914585 0 0.334448160535117 0 0.255354200988468 0.329087048832272 0.594530321046373 0.499395892066049 0
"me" 0.771896660365469 0.675642832839158 0.457072266831377 0.265854808970456 0.183668404070489 0.170502983802217 0.135556459265284 0.371995421594811 0.0701508242721852 1.41801259238982 1.530471550694 0.292143212332173 0.231404958677686 0.321485979639221 1.49420993649608 0.504871326037715 0.575202386024712 0.993861444022216 0.580182197567306 0.658964484381686 0.753186558516802 0.201816347124117 0.0755350398657155 0.432380494835455 0.154559505409583 1.06626047220107 0.385109114249037 0 0.486111111111111 0.250312891113892 0.183318056828598 0.838342296741537 0.520532099479468 0.224782242202866 0.435153583617747 0.315055637484918 0.397118941016157 1.25518617719658 0.383552604445911 0.295327497099462 0.318979266347687 0.502594033722438 0.799744081893794 0.162866449511401 0.271894676588437 0.986104885701479 0.200100050025012 0 0.0952380952380952 0.175361683472161 1.55860349127182 0.222965440356745 1.82648401826484 0.15647226173542 0.0434404865334492 0.13380432455577 0 0.0648929266709929 0 0 0 0 0.28006589785832 0.54140127388535 0.911613158937773 0.696737817156665 0
"god" 0.593362738920395 0.286783648471297 0.391187976116945 0.351614424767377 0.565897244973939 0.720762613345734 1.31489765487325 0.705837466615795 0 0.656994251300301 0.995036308484236 0.385380407757335 0.0396694214876033 0.732273620289337 0 0.294735693038234 0.272215120958197 0.0292312189418299 0.101786350450405 0.556268720581943 0.540749324063345 0.554994954591322 0.218212337389845 0.336295940427576 0 1.21858339680122 0.385109114249037 0.0811688311688312 0.277777777777778 0.250312891113892 0.274977085242896 0.173995571021829 0.520532099479468 0.10302519434298 0.23037542662116 0.328462260356616 0.471092077087794 0.420146000735255 0.684620777828185 1.74032275076469 1.06326422115896 1.19974059662776 1.02367242482406 1.04234527687296 1.25930165998855 1.07575078440161 1.00050025012506 1.90528034839412 1.71428571428571 0.964489259096887 0.872817955112219 1.2263099219621 0.45662100456621 0.995732574679943 0.695047784535187 0.369299935773924 1.61223646134766 0.45425048669695 2.53827558420629 0.668896321070234 1.00334448160535 0.635930047694754 0.790774299835255 0.291932059447983 0.1585414189457 0.378574305275876 0
"ye" 0.252047889098929 0.170125893160939 0.0700020588840848 0.231550962651687 0.0843881856540084 0.255754475703325 0.203334688897926 0.219381915299504 0.0350754121360926 0.240897892143444 0.303336703741153 0.416459472899055 0.059504132231405 0 0.373552484124019 0.676800480310018 0.620177058183023 0.0876936568254896 0.498753117206983 0.16260162601626 0.289687137891078 1.46316851664985 0.919009651699538 0.88878212827288 0.463678516228748 0 0.738125802310655 0.162337662337662 0.138888888888889 0.438047559449312 1.28322639780018 0.395444479595065 2.83400809716599 0.615029190471731 1.10921501706485 0.744067569379273 0.724158068911816 1.21317157712305 0.457788592403184 0.537917941145449 1.3290802764487 1.07003891050584 1.37555982085733 1.49837133550489 0.801373783629078 1.21021963245182 1.75087543771886 2.0141535111595 1.33333333333333 0 0 0 0 0.42674253200569 2.04170286707211 0.535217298223079 1.98429102935097 0.843608046722907 1.24899274778405 1.33779264214047 0 0.635930047694754 0.107084019769357 0.398089171974522 0.356718192627824 0.285944422070077 0
"but" 0.252047889098929 0.452048801827638 0.366481367099032 0.385918271086146 0.218416480516257 0.33325583197706 0.162667751118341 0.276611980160244 0.350754121360926 0.410621407062688 0.39755492232742 0.2113376429637 1.6198347107438 0.482228969458832 0.373552484124019 0.352045411129001 0.416607489466458 0.0876936568254896 0.257010534887272 0.607616602481814 0.482811896485129 0.151362260343088 0.306336550566513 0.408359356233485 0.309119010819165 0.609291698400609 0.449293966623877 0.324675324675325 0.208333333333333 0.375469336670839 0.458295142071494 0.253084466940842 0.636205899363794 0.249758046892073 1.02815699658703 0.817803995173616 0.844851080397119 1.02410587679219 0.758856765785458 1.40280561122244 1.87134502923977 1.49156939040208 1.66346769033909 0.846905537459283 0.31124785346308 1.21021963245182 0.300150075037519 1.25204137180185 0.761904761904762 1.27137220517317 1.43391521197007 1.11482720178372 1.59817351598174 0.839260312944524 1.17289313640313 0.27296082209377 1.36420008267879 0.973393900064893 0.8058017727639 1.33779264214047 1.33779264214047 0.95389507154213 0.164744645799012 0.387473460721868 0.277447483154974 0.45106725734998 0
"their" 0.41220331863054 0.150682933942546 0.275890467366687 0.28300673212984 0.744601638123604 0.538634426102457 0.786227463738647 1.06829454406715 0.491055769905296 0.503695592663564 0.710083647394062 0.57496270512183 0.271074380165289 0.160742989819611 0.0373552484124019 0.608574625440057 0.736164370591299 1.11078631978954 0.862639320067179 0.222507488232777 1.52568559289301 0.70635721493441 0.44062106588334 0.336295940427576 1.08191653786708 0.456968773800457 0.994865211810013 0.568181818181818 0.625 1.25156445556946 0.458295142071494 0.553622271433091 0.0578368999421631 0.927226749086822 0.345563139931741 0.268132457433972 0.256959314775161 0.105036500183814 0.31344083804182 0.432443835038498 0.0744284954811271 0.243190661478599 0.0319897632757518 0.228013029315961 0.325558099599313 0.0896458987001345 0.100050025012506 0.108873162765378 0.0952380952380952 0.350723366944323 0.311720698254364 1.00334448160535 0 0.298719772403983 0.173761946133797 0.893812888032541 0.20669698222406 0.45425048669695 0 0 0.334448160535117 1.27186009538951 0.675453047775947 0.498938428874735 0.0792707094728498 0.173177607732582 0
"said" 1.25498844780508 1.15199533368979 0.86473131562693 0.964795677715364 0.233308513278729 0.329380764163373 0.162667751118341 0.381533765738268 0.631357418449667 0.328497125650151 0.0942182185862671 0.612257583291895 0.0198347107438017 0.17860332202179 0.149420993649608 0.174658188467101 0.215405008758226 0.116924875767319 0.185760089571988 0.48780487804878 0.212437234453457 0.100908173562059 0.058749475451112 0.312274801825607 0 1.37090632140137 0.0962772785622593 0 0.0694444444444444 0.187734668335419 0.366636113657195 0.664346725719709 0.0578368999421631 0.371515094751959 0.755119453924915 0.811100683737766 1.12127700992797 1.14489785200357 0.610384789870912 0.0421896424427803 0.0106326422115896 0.0972762645914397 0.0639795265515035 0 0.178878076702919 0 0 0 0 0 0 0.111482720178372 0 0.213371266002845 0.0868809730668983 0.369299935773924 0 0 0 0 0 0.317965023847377 0.0823723228995058 1.15711252653928 1.78359096313912 1.32098268223923 0
"from" 0.441083805923125 0.554124337724202 0.304714844554252 0.484541829252605 0.253164556962025 0.34488103541812 0.33889114816321 0.391072109881725 0.368291827428972 0.563920065699425 0.599779391488188 0.388488314271507 0.462809917355372 0.303625647437042 0.635039223010833 0.63859400158284 0.629645410216352 0.467699503069278 0.542012316148405 0.402225074882328 0.52143684820394 0.65590312815338 0.318925723877465 0.624549603651213 0.463678516228748 1.14242193450114 0.930680359435173 0.324675324675325 0.555555555555556 0.563204005006258 0.366636113657195 0.506168933881683 0.289184499710816 0.640004995160938 0.45221843003413 0.469231800509452 0.482772045941211 0.435901475762828 0.701117664040912 0.453538656259888 0.180754917597023 0.421530479896239 0.511836212412028 0.423452768729642 0.518746422438466 0.403406544150605 0.400200100050025 0.65323897659227 0.952380952380952 0.394563787812363 0.748129675810474 0.334448160535117 0.45662100456621 0.42674253200569 0.608166811468288 0.626204238921002 0.413393964448119 0.843608046722907 0.64464141821112 1.67224080267559 0 0.317965023847377 0.403624382207578 0.461783439490446 0.356718192627824 0.447039871123641 0
"thee" 0.698382692711615 0.651339133816167 0.64237183446572 0.377342309506453 0.277984611566145 0.275129814771759 0.135556459265284 0.219381915299504 0.105226236408278 0.520120448946072 0.721573674050924 0.494157135753357 0.409917355371901 0.142882657617432 0.747104968248039 0.657697240946429 0.617809970174691 0.438468284127448 0.791388874751896 0.453572956782199 0.424874468906914 0.100908173562059 0.104909777591271 0.192169108815758 1.85471406491499 0.837776085300838 0.994865211810013 1.78571428571429 0.625 0.563204005006258 0.274977085242896 0.268902246124644 0.289184499710816 0.274733851581281 0.409556313993174 0.268132457433972 0.346505742651353 0.325613150569823 0.305192394935456 0.126568927328341 0.0318979266347687 0.0486381322957198 0.0319897632757518 0.0651465798045603 1.5991700057241 0.0448229493500672 0 0 0 0.482244629548444 0.748129675810474 0.557413600891862 3.19634703196347 0.113798008534851 0.0434404865334492 0.155213016484693 0 0 0 1.00334448160535 1.67224080267559 0.158982511923688 0.222405271828666 0.424628450106157 1.18906064209275 0.700765203383004 0
"have" 0.351816845200588 0.320808827103485 0.288243771875643 0.244414905021226 0.153884338545545 0.321630628535999 0.379558085942795 0.209843571156047 0.227990178884602 0.618669586641117 0.675613567423476 0.276603679761313 0.310743801652893 0.553670298267548 0.448262980948823 0.693174685478809 0.887658003124556 1.05232388190588 0.689602524301491 0.436456996148909 0.984936268829664 0.554994954591322 0.234997901804448 0.86476098967091 0.772797527047913 0.152322924600152 0.513478818998716 0.162337662337662 0.138888888888889 0.750938673341677 0.366636113657195 0.411262258778867 1.38808559861191 0.349661265648903 0.422354948805461 0.335165571792465 0.38933229511388 0.714248201249934 0.334061945807729 0.559012762366839 0.776182881446039 0.518806744487678 0.415866922584773 0.293159609120521 0.404264453348598 0.941281936351412 0.650325162581291 0.489929232444203 0.380952380952381 0.569925471284524 0.498753117206983 0.222965440356745 1.59817351598174 0.69701280227596 0.825369244135534 0.299721687004924 0.372054568003307 0.324464633354964 1.41015310233683 0.668896321070234 0.668896321070234 0.794912559618442 0.271828665568369 0.286624203821656 0.515259611573524 0.519532823197745 0
"as" 0.315059861373661 0.403441403781656 0.378834671607988 0.343038463187685 0.213452469595433 0.279004882585445 0.216890334824454 0.219381915299504 0.298141003156787 0.739118532712839 0.443515028954867 0.301466931874689 0.608264462809917 0.535809966065369 1.41949943967127 0.704090822258003 0.400037873408133 0.643086816720257 0.396966766756578 0.419341035515618 1.21668597914253 0.403632694248234 0.444817456986991 0.456401633437425 0.772797527047913 0.0761614623000762 0.898587933247754 0.730519480519481 0.972222222222222 0.438047559449312 0.274977085242896 0.601075608984499 0.462695199537305 0.30595360744279 0.405290102389078 0.395495374715109 0.408798909869574 0.273094900477916 0.556769909679548 0.791055795802131 0.893141945773525 1.07003891050584 0.895713371721049 0.944625407166124 0.475815684029765 0.672344240251008 0.700350175087544 1.41535111594992 0.666666666666667 0.657606313020605 0.374064837905237 0.334448160535117 0.91324200913242 0.768136557610242 0.304083405734144 0.412117319631771 1.36420008267879 0.973393900064893 0.56406124093473 1.00334448160535 0.668896321070234 0.317965023847377 0.724876441515651 0.360934182590234 0.1585414189457 0.418848167539267 0
"are" 0.367569838269271 0.257619209643708 0.148239654107474 0.227262981861841 0.258128567882849 0.17825311942959 0.33889114816321 0.247996947729874 0.14030164854437 0.788393101560361 0.661825535435242 0.202013923421183 0.813223140495868 0.625111627076264 1.34478894284647 0.523974565401304 0.492354305733087 1.14001753873137 0.389332790472798 0.239623448866068 0.637311703360371 0.756811301715439 0.205623164078892 0.288253663223637 0.618238021638331 0.0761614623000762 0.481386392811297 1.05519480519481 0.416666666666667 0.625782227784731 0.0916590284142988 0.585257829800696 0.289184499710816 0.324685460959695 0.37542662116041 0.301649014613219 0.38933229511388 0.336116800588204 0.230956406978183 0.885982491298386 1.31844763423711 1.19974059662776 1.08765195137556 0.586319218241042 0.289782484258729 0.941281936351412 0.80040020010005 1.30647795318454 0.476190476190476 0.613765892152565 0.43640897755611 1.00334448160535 0 0.526315789473684 0.608166811468288 0.240847784200385 0.785448532451426 0.713822193380921 0.8058017727639 0.334448160535117 0.334448160535117 1.4308426073132 0.650741350906096 0.212314225053079 0.1585414189457 0.116794200563834 0
"which" 0.370195337114052 0.116657755310358 0.597076384599547 0.514557694781527 0.129064283941425 0.476633341083469 0.474447607428494 0.228920259442961 0.385829533497019 0.235422940049275 0.144774335876459 0.320114370959722 0.158677685950413 0.660832291480622 0.261486738886814 0.169200120077505 0.347961937224826 0.146156094709149 0.315537686396254 0.504920838682071 0.154499806875241 0.201816347124117 0.524548887956358 0.192169108815758 0 0.304645849200305 0.417201540436457 0.0811688311688312 0.277777777777778 0.187734668335419 0.183318056828598 0.36380892122746 0.173510699826489 0.321563485373544 0.307167235494881 0.19439603163963 0.42047887872299 0.409642350716874 0.383552604445911 0.580107583588229 0.49973418394471 0.583657587548638 0.799744081893794 0.781758957654723 1.00171722953635 0.717167189601076 1.20060030015008 0.272182906913446 0.857142857142857 1.00832967996493 1.12219451371571 1.00334448160535 0.684931506849315 0.782361308677098 0.390964378801043 0.433526011560694 0.702769739561802 0.389357560025957 0.765511684125705 1.00334448160535 1.00334448160535 0.635930047694754 0.518945634266886 0.265392781316348 0.237812128418549 0.229561014901329 0
